Fecha,CodigoEstacion,Latitud,Longitud,Altitud,Valor,Climatologia,Anomalia,DosSTD
2003-10-01,23085110,6.21,-75.24,2022,24.05714286,23.80368898214286,0.25345387785714024,1.8271660297326624
2003-11-01,23085110,6.21,-75.24,2022,25.16923077,23.705135415,1.4640953549999978,1.8271660297326624
2003-12-01,23085110,6.21,-75.24,2022,24.82962963,23.649028674285713,1.1806009557142865,1.8271660297326624
2004-01-01,23085110,6.21,-75.24,2022,25.61935484,23.913259642142858,1.7060951978571417,1.8271660297326624
2004-02-01,23085110,6.21,-75.24,2022,25.62758621,23.90116855642857,1.7264176535714313,1.8271660297326624
2004-03-01,23085110,6.21,-75.24,2022,25.39333333,24.07605032714286,1.3172830028571418,1.8271660297326624
2004-04-01,23085110,6.21,-75.24,2022,25.14,24.068158495,1.0718415050000019,1.8271660297326624
2004-05-01,23085110,6.21,-75.24,2022,24.81935484,24.343515012857143,0.4758398271428561,1.8271660297326624
2004-06-01,23085110,6.21,-75.24,2022,25.31666667,24.474651198571426,0.8420154714285744,1.8271660297326624
2004-07-01,23085110,6.21,-75.24,2022,25.28387097,24.43530835357143,0.8485626164285698,1.8271660297326624
2004-08-01,23085110,6.21,-75.24,2022,25.63225806,24.466789872142858,1.1654681878571438,1.8271660297326624
2004-09-01,23085110,6.21,-75.24,2022,25.14,24.313519522857142,0.8264804771428587,1.8271660297326624
2004-10-01,23085110,6.21,-75.24,2022,24.84,23.80368898214286,1.036311017857141,1.8271660297326624
2004-11-01,23085110,6.21,-75.24,2022,24.90714286,23.705135415,1.2020074449999996,1.8271660297326624
2004-12-01,23085110,6.21,-75.24,2022,25.18666667,23.649028674285713,1.537637995714288,1.8271660297326624
2005-01-01,23085110,6.21,-75.24,2022,25.39354839,23.913259642142858,1.4802887478571414,1.8271660297326624
2005-02-01,23085110,6.21,-75.24,2022,25.29285714,23.90116855642857,1.3916885835714297,1.8271660297326624
2005-03-01,23085110,6.21,-75.24,2022,25.22580645,24.07605032714286,1.1497561228571413,1.8271660297326624
2005-04-01,23085110,6.21,-75.24,2022,24.95172414,24.068158495,0.8835656450000009,1.8271660297326624
